cases,region,date
186,REGION IV-A-CALABARZON,2018-11-11
176,REGION IV-A-CALABARZON,2018-11-18
152,REGION IV-A-CALABARZON,2018-11-25
136,REGION IV-A-CALABARZON,2018-12-02
161,REGION IV-A-CALABARZON,2018-12-09
127,REGION IV-A-CALABARZON,2018-12-16
99,REGION IV-A-CALABARZON,2018-12-23
89,REGION IV-A-CALABARZON,2018-12-30
9,REGION IV-A-CALABARZON,2018-01-07
15,REGION IV-A-CALABARZON,2018-01-14
8,REGION IV-A-CALABARZON,2018-01-21
9,REGION IV-A-CALABARZON,2018-01-28
7,REGION IV-A-CALABARZON,2018-02-04
7,REGION IV-A-CALABARZON,2018-02-11
2,REGION IV-A-CALABARZON,2018-02-18
1,REGION IV-A-CALABARZON,2018-02-25
7,REGION IV-A-CALABARZON,2018-03-04
3,REGION IV-A-CALABARZON,2018-03-11
2,REGION IV-A-CALABARZON,2018-03-18
2,REGION IV-A-CALABARZON,2018-03-25
8,REGION IV-A-CALABARZON,2018-04-01
3,REGION IV-A-CALABARZON,2018-04-08
0,REGION IV-A-CALABARZON,2018-04-15
4,REGION IV-A-CALABARZON,2018-04-22
1,REGION IV-A-CALABARZON,2018-04-29
3,REGION IV-A-CALABARZON,2018-05-06
3,REGION IV-A-CALABARZON,2018-05-13
1,REGION IV-A-CALABARZON,2018-05-20
4,REGION IV-A-CALABARZON,2018-05-27
4,REGION IV-A-CALABARZON,2018-06-03
5,REGION IV-A-CALABARZON,2018-06-10
2,REGION IV-A-CALABARZON,2018-06-17
10,REGION IV-A-CALABARZON,2018-06-24
11,REGION IV-A-CALABARZON,2018-07-01
14,REGION IV-A-CALABARZON,2018-07-08
15,REGION IV-A-CALABARZON,2018-07-15
6,REGION IV-A-CALABARZON,2018-07-22
10,REGION IV-A-CALABARZON,2018-07-29
20,REGION IV-A-CALABARZON,2018-08-05
33,REGION IV-A-CALABARZON,2018-08-12
19,REGION IV-A-CALABARZON,2018-08-19
27,REGION IV-A-CALABARZON,2018-08-26
27,REGION IV-A-CALABARZON,2018-09-02
38,REGION IV-A-CALABARZON,2018-09-09
16,REGION IV-A-CALABARZON,2018-09-16
14,REGION IV-A-CALABARZON,2018-09-23
36,REGION IV-A-CALABARZON,2018-09-30
24,REGION IV-A-CALABARZON,2018-10-07
40,REGION IV-A-CALABARZON,2018-10-14
31,REGION IV-A-CALABARZON,2018-10-21
30,REGION IV-A-CALABARZON,2018-10-28
17,REGION IV-A-CALABARZON,2018-11-04
26,REGION IV-A-CALABARZON,2018-11-11
24,REGION IV-A-CALABARZON,2018-11-18
21,REGION IV-A-CALABARZON,2018-11-25
16,REGION IV-A-CALABARZON,2018-12-02
22,REGION IV-A-CALABARZON,2018-12-09
5,REGION IV-A-CALABARZON,2018-12-16
10,REGION IV-A-CALABARZON,2018-12-23
29,REGION IV-A-CALABARZON,2018-12-30
37,REGION IV-A-CALABARZON,2018-01-07
33,REGION IV-A-CALABARZON,2018-01-14
31,REGION IV-A-CALABARZON,2018-01-21
40,REGION IV-A-CALABARZON,2018-01-28
51,REGION IV-A-CALABARZON,2018-02-04
27,REGION IV-A-CALABARZON,2018-02-11
23,REGION IV-A-CALABARZON,2018-02-18
32,REGION IV-A-CALABARZON,2018-02-25
29,REGION IV-A-CALABARZON,2018-03-04
26,REGION IV-A-CALABARZON,2018-03-11
32,REGION IV-A-CALABARZON,2018-03-18
15,REGION IV-A-CALABARZON,2018-03-25
15,REGION IV-A-CALABARZON,2018-04-01
21,REGION IV-A-CALABARZON,2018-04-08
12,REGION IV-A-CALABARZON,2018-04-15
10,REGION IV-A-CALABARZON,2018-04-22
19,REGION IV-A-CALABARZON,2018-04-29
10,REGION IV-A-CALABARZON,2018-05-06
10,REGION IV-A-CALABARZON,2018-05-13
13,REGION IV-A-CALABARZON,2018-05-20
16,REGION IV-A-CALABARZON,2018-05-27
28,REGION IV-A-CALABARZON,2018-06-03
24,REGION IV-A-CALABARZON,2018-06-10
41,REGION IV-A-CALABARZON,2018-06-17
50,REGION IV-A-CALABARZON,2018-06-24
67,REGION IV-A-CALABARZON,2018-07-01
41,REGION IV-A-CALABARZON,2018-07-08
48,REGION IV-A-CALABARZON,2018-07-15
58,REGION IV-A-CALABARZON,2018-07-22
67,REGION IV-A-CALABARZON,2018-07-29
78,REGION IV-A-CALABARZON,2018-08-05
113,REGION IV-A-CALABARZON,2018-08-12
103,REGION IV-A-CALABARZON,2018-08-19
112,REGION IV-A-CALABARZON,2018-08-26
136,REGION IV-A-CALABARZON,2018-09-02
121,REGION IV-A-CALABARZON,2018-09-09
101,REGION IV-A-CALABARZON,2018-09-16
88,REGION IV-A-CALABARZON,2018-09-23
135,REGION IV-A-CALABARZON,2018-09-30
128,REGION IV-A-CALABARZON,2018-10-07
176,REGION IV-A-CALABARZON,2018-10-14
146,REGION IV-A-CALABARZON,2018-10-21
173,REGION IV-A-CALABARZON,2018-10-28
176,REGION IV-A-CALABARZON,2018-11-04
180,REGION IV-A-CALABARZON,2018-11-11
160,REGION IV-A-CALABARZON,2018-11-18
145,REGION IV-A-CALABARZON,2018-11-25
124,REGION IV-A-CALABARZON,2018-12-02
169,REGION IV-A-CALABARZON,2018-12-09
98,REGION IV-A-CALABARZON,2018-12-16
83,REGION IV-A-CALABARZON,2018-12-23
61,REGION IV-A-CALABARZON,2018-12-30
102,REGION IV-A-CALABARZON,2018-01-07
121,REGION IV-A-CALABARZON,2018-01-14
131,REGION IV-A-CALABARZON,2018-01-21
126,REGION IV-A-CALABARZON,2018-01-28
131,REGION IV-A-CALABARZON,2018-02-04
137,REGION IV-A-CALABARZON,2018-02-11
97,REGION IV-A-CALABARZON,2018-02-18
120,REGION IV-A-CALABARZON,2018-02-25
151,REGION IV-A-CALABARZON,2018-03-04
105,REGION IV-A-CALABARZON,2018-03-11
110,REGION IV-A-CALABARZON,2018-03-18
62,REGION IV-A-CALABARZON,2018-03-25
49,REGION IV-A-CALABARZON,2018-04-01
60,REGION IV-A-CALABARZON,2018-04-08
53,REGION IV-A-CALABARZON,2018-04-15
52,REGION IV-A-CALABARZON,2018-04-22
51,REGION IV-A-CALABARZON,2018-04-29
39,REGION IV-A-CALABARZON,2018-05-06
46,REGION IV-A-CALABARZON,2018-05-13
69,REGION IV-A-CALABARZON,2018-05-20
72,REGION IV-A-CALABARZON,2018-05-27
74,REGION IV-A-CALABARZON,2018-06-03
73,REGION IV-A-CALABARZON,2018-06-10
73,REGION IV-A-CALABARZON,2018-06-17
106,REGION IV-A-CALABARZON,2018-06-24
153,REGION IV-A-CALABARZON,2018-07-01
185,REGION IV-A-CALABARZON,2018-07-08
229,REGION IV-A-CALABARZON,2018-07-15
208,REGION IV-A-CALABARZON,2018-07-22
305,REGION IV-A-CALABARZON,2018-07-29
332,REGION IV-A-CALABARZON,2018-08-05
342,REGION IV-A-CALABARZON,2018-08-12
350,REGION IV-A-CALABARZON,2018-08-19
326,REGION IV-A-CALABARZON,2018-08-26
348,REGION IV-A-CALABARZON,2018-09-02
291,REGION IV-A-CALABARZON,2018-09-09
216,REGION IV-A-CALABARZON,2018-09-16
249,REGION IV-A-CALABARZON,2018-09-23
196,REGION IV-A-CALABARZON,2018-09-30
198,REGION IV-A-CALABARZON,2018-10-07
182,REGION IV-A-CALABARZON,2018-10-14
173,REGION IV-A-CALABARZON,2018-10-21
181,REGION IV-A-CALABARZON,2018-10-28
152,REGION IV-A-CALABARZON,2018-11-04
137,REGION IV-A-CALABARZON,2018-11-11
130,REGION IV-A-CALABARZON,2018-11-18
97,REGION IV-A-CALABARZON,2018-11-25
105,REGION IV-A-CALABARZON,2018-12-02
95,REGION IV-A-CALABARZON,2018-12-09
96,REGION IV-A-CALABARZON,2018-12-16
84,REGION IV-A-CALABARZON,2018-12-23
79,REGION IV-A-CALABARZON,2018-12-30
0,REGION IVB-MIMAROPA,2018-01-07
2,REGION IVB-MIMAROPA,2018-01-14
0,REGION IVB-MIMAROPA,2018-01-21
1,REGION IVB-MIMAROPA,2018-01-28
0,REGION IVB-MIMAROPA,2018-02-04
0,REGION IVB-MIMAROPA,2018-02-11
0,REGION IVB-MIMAROPA,2018-02-18
0,REGION IVB-MIMAROPA,2018-02-25
0,REGION IVB-MIMAROPA,2018-03-04
0,REGION IVB-MIMAROPA,2018-03-11
1,REGION IVB-MIMAROPA,2018-03-18
2,REGION IVB-MIMAROPA,2018-03-25
0,REGION IVB-MIMAROPA,2018-04-01
0,REGION IVB-MIMAROPA,2018-04-08
0,REGION IVB-MIMAROPA,2018-04-15
1,REGION IVB-MIMAROPA,2018-04-22
0,REGION IVB-MIMAROPA,2018-04-29
0,REGION IVB-MIMAROPA,2018-05-06
0,REGION IVB-MIMAROPA,2018-05-13
0,REGION IVB-MIMAROPA,2018-05-20
0,REGION IVB-MIMAROPA,2018-05-27
0,REGION IVB-MIMAROPA,2018-06-03
0,REGION IVB-MIMAROPA,2018-06-10
4,REGION IVB-MIMAROPA,2018-06-17
2,REGION IVB-MIMAROPA,2018-06-24
2,REGION IVB-MIMAROPA,2018-07-01
6,REGION IVB-MIMAROPA,2018-07-08
2,REGION IVB-MIMAROPA,2018-07-15
4,REGION IVB-MIMAROPA,2018-07-22
6,REGION IVB-MIMAROPA,2018-07-29
5,REGION IVB-MIMAROPA,2018-08-05
6,REGION IVB-MIMAROPA,2018-08-12
3,REGION IVB-MIMAROPA,2018-08-19
6,REGION IVB-MIMAROPA,2018-08-26
13,REGION IVB-MIMAROPA,2018-09-02
8,REGION IVB-MIMAROPA,2018-09-09
6,REGION IVB-MIMAROPA,2018-09-16
4,REGION IVB-MIMAROPA,2018-09-23
5,REGION IVB-MIMAROPA,2018-09-30
0,REGION IVB-MIMAROPA,2018-10-07
5,REGION IVB-MIMAROPA,2018-10-14
9,REGION IVB-MIMAROPA,2018-10-21
1,REGION IVB-MIMAROPA,2018-10-28
6,REGION IVB-MIMAROPA,2018-11-04
3,REGION IVB-MIMAROPA,2018-11-11
3,REGION IVB-MIMAROPA,2018-11-18
4,REGION IVB-MIMAROPA,2018-11-25
6,REGION IVB-MIMAROPA,2018-12-02
6,REGION IVB-MIMAROPA,2018-12-09
8,REGION IVB-MIMAROPA,2018-12-16
10,REGION IVB-MIMAROPA,2018-12-23
9,REGION IVB-MIMAROPA,2018-12-30
2,REGION IVB-MIMAROPA,2018-01-07
15,REGION IVB-MIMAROPA,2018-01-14
12,REGION IVB-MIMAROPA,2018-01-21
17,REGION IVB-MIMAROPA,2018-01-28
12,REGION IVB-MIMAROPA,2018-02-04
17,REGION IVB-MIMAROPA,2018-02-11
9,REGION IVB-MIMAROPA,2018-02-18
8,REGION IVB-MIMAROPA,2018-02-25
6,REGION IVB-MIMAROPA,2018-03-04
7,REGION IVB-MIMAROPA,2018-03-11
7,REGION IVB-MIMAROPA,2018-03-18
5,REGION IVB-MIMAROPA,2018-03-25
4,REGION IVB-MIMAROPA,2018-04-01
2,REGION IVB-MIMAROPA,2018-04-08
3,REGION IVB-MIMAROPA,2018-04-15
5,REGION IVB-MIMAROPA,2018-04-22
5,REGION IVB-MIMAROPA,2018-04-29
11,REGION IVB-MIMAROPA,2018-05-06
4,REGION IVB-MIMAROPA,2018-05-13
3,REGION IVB-MIMAROPA,2018-05-20
8,REGION IVB-MIMAROPA,2018-05-27
9,REGION IVB-MIMAROPA,2018-06-03
4,REGION IVB-MIMAROPA,2018-06-10
15,REGION IVB-MIMAROPA,2018-06-17
14,REGION IVB-MIMAROPA,2018-06-24
13,REGION IVB-MIMAROPA,2018-07-01
333,REGION IVB-MIMAROPA,2018-07-08
39,REGION IVB-MIMAROPA,2018-07-15
53,REGION IVB-MIMAROPA,2018-07-22
43,REGION IVB-MIMAROPA,2018-07-29
35,REGION IVB-MIMAROPA,2018-08-05
89,REGION IVB-MIMAROPA,2018-08-12
85,REGION IVB-MIMAROPA,2018-08-19
48,REGION IVB-MIMAROPA,2018-08-26
65,REGION IVB-MIMAROPA,2018-09-02
61,REGION IVB-MIMAROPA,2018-09-09
50,REGION IVB-MIMAROPA,2018-09-16
40,REGION IVB-MIMAROPA,2018-09-23
43,REGION IVB-MIMAROPA,2018-09-30
35,REGION IVB-MIMAROPA,2018-10-07
25,REGION IVB-MIMAROPA,2018-10-14
14,REGION IVB-MIMAROPA,2018-10-21
13,REGION IVB-MIMAROPA,2018-10-28
15,REGION IVB-MIMAROPA,2018-11-04
15,REGION IVB-MIMAROPA,2018-11-11
16,REGION IVB-MIMAROPA,2018-11-18
28,REGION IVB-MIMAROPA,2018-11-25
26,REGION IVB-MIMAROPA,2018-12-02
27,REGION IVB-MIMAROPA,2018-12-09
24,REGION IVB-MIMAROPA,2018-12-16
18,REGION IVB-MIMAROPA,2018-12-23
16,REGION IVB-MIMAROPA,2018-12-30
7,REGION IVB-MIMAROPA,2018-01-07
11,REGION IVB-MIMAROPA,2018-01-14
17,REGION IVB-MIMAROPA,2018-01-21
5,REGION IVB-MIMAROPA,2018-01-28
15,REGION IVB-MIMAROPA,2018-02-04
18,REGION IVB-MIMAROPA,2018-02-11
10,REGION IVB-MIMAROPA,2018-02-18
21,REGION IVB-MIMAROPA,2018-02-25
17,REGION IVB-MIMAROPA,2018-03-04
13,REGION IVB-MIMAROPA,2018-03-11
10,REGION IVB-MIMAROPA,2018-03-18
8,REGION IVB-MIMAROPA,2018-03-25
8,REGION IVB-MIMAROPA,2018-04-01
11,REGION IVB-MIMAROPA,2018-04-08
11,REGION IVB-MIMAROPA,2018-04-15
10,REGION IVB-MIMAROPA,2018-04-22
6,REGION IVB-MIMAROPA,2018-04-29
10,REGION IVB-MIMAROPA,2018-05-06
21,REGION IVB-MIMAROPA,2018-05-13
12,REGION IVB-MIMAROPA,2018-05-20
27,REGION IVB-MIMAROPA,2018-05-27
21,REGION IVB-MIMAROPA,2018-06-03
30,REGION IVB-MIMAROPA,2018-06-10
43,REGION IVB-MIMAROPA,2018-06-17
56,REGION IVB-MIMAROPA,2018-06-24
49,REGION IVB-MIMAROPA,2018-07-01
56,REGION IVB-MIMAROPA,2018-07-08
99,REGION IVB-MIMAROPA,2018-07-15
92,REGION IVB-MIMAROPA,2018-07-22
71,REGION IVB-MIMAROPA,2018-07-29
101,REGION IVB-MIMAROPA,2018-08-05
80,REGION IVB-MIMAROPA,2018-08-12
69,REGION IVB-MIMAROPA,2018-08-19
61,REGION IVB-MIMAROPA,2018-08-26
76,REGION IVB-MIMAROPA,2018-09-02
77,REGION IVB-MIMAROPA,2018-09-09
66,REGION IVB-MIMAROPA,2018-09-16
75,REGION IVB-MIMAROPA,2018-09-23
55,REGION IVB-MIMAROPA,2018-09-30
51,REGION IVB-MIMAROPA,2018-10-07
45,REGION IVB-MIMAROPA,2018-10-14
33,REGION IVB-MIMAROPA,2018-10-21
47,REGION IVB-MIMAROPA,2018-10-28
48,REGION IVB-MIMAROPA,2018-11-04
35,REGION IVB-MIMAROPA,2018-11-11
21,REGION IVB-MIMAROPA,2018-11-18
32,REGION IVB-MIMAROPA,2018-11-25
35,REGION IVB-MIMAROPA,2018-12-02
43,REGION IVB-MIMAROPA,2018-12-09
85,REGION IVB-MIMAROPA,2018-12-16
44,REGION IVB-MIMAROPA,2018-12-23
71,REGION IVB-MIMAROPA,2018-12-30
9,REGION IVB-MIMAROPA,2018-01-07
22,REGION IVB-MIMAROPA,2018-01-14
19,REGION IVB-MIMAROPA,2018-01-21
14,REGION IVB-MIMAROPA,2018-01-28
33,REGION IVB-MIMAROPA,2018-02-04
34,REGION IVB-MIMAROPA,2018-02-11
16,REGION IVB-MIMAROPA,2018-02-18
14,REGION IVB-MIMAROPA,2018-02-25
18,REGION IVB-MIMAROPA,2018-03-04
27,REGION IVB-MIMAROPA,2018-03-11
16,REGION IVB-MIMAROPA,2018-03-18
18,REGION IVB-MIMAROPA,2018-03-25
22,REGION IVB-MIMAROPA,2018-04-01
24,REGION IVB-MIMAROPA,2018-04-08
8,REGION IVB-MIMAROPA,2018-04-15
13,REGION IVB-MIMAROPA,2018-04-22
19,REGION IVB-MIMAROPA,2018-04-29
11,REGION IVB-MIMAROPA,2018-05-06
23,REGION IVB-MIMAROPA,2018-05-13
24,REGION IVB-MIMAROPA,2018-05-20
28,REGION IVB-MIMAROPA,2018-05-27
27,REGION IVB-MIMAROPA,2018-06-03
51,REGION IVB-MIMAROPA,2018-06-10
50,REGION IVB-MIMAROPA,2018-06-17
57,REGION IVB-MIMAROPA,2018-06-24
102,REGION IVB-MIMAROPA,2018-07-01
84,REGION IVB-MIMAROPA,2018-07-08
75,REGION IVB-MIMAROPA,2018-07-15
69,REGION IVB-MIMAROPA,2018-07-22
124,REGION IVB-MIMAROPA,2018-07-29
144,REGION IVB-MIMAROPA,2018-08-05
129,REGION IVB-MIMAROPA,2018-08-12
129,REGION IVB-MIMAROPA,2018-08-19
108,REGION IVB-MIMAROPA,2018-08-26
101,REGION IVB-MIMAROPA,2018-09-02
110,REGION IVB-MIMAROPA,2018-09-09
92,REGION IVB-MIMAROPA,2018-09-16
85,REGION IVB-MIMAROPA,2018-09-23
51,REGION IVB-MIMAROPA,2018-09-30
43,REGION IVB-MIMAROPA,2018-10-07
49,REGION IVB-MIMAROPA,2018-10-14
56,REGION IVB-MIMAROPA,2018-10-21
41,REGION IVB-MIMAROPA,2018-10-28
42,REGION IVB-MIMAROPA,2018-11-04
41,REGION IVB-MIMAROPA,2018-11-11
29,REGION IVB-MIMAROPA,2018-11-18
35,REGION IVB-MIMAROPA,2018-11-25
14,REGION IVB-MIMAROPA,2018-12-02
21,REGION IVB-MIMAROPA,2018-12-09
13,REGION IVB-MIMAROPA,2018-12-16
12,REGION IVB-MIMAROPA,2018-12-23
5,REGION IVB-MIMAROPA,2018-12-30
8,REGION IVB-MIMAROPA,2018-01-07
20,REGION IVB-MIMAROPA,2018-01-14
15,REGION IVB-MIMAROPA,2018-01-21
12,REGION IVB-MIMAROPA,2018-01-28
15,REGION IVB-MIMAROPA,2018-02-04
32,REGION IVB-MIMAROPA,2018-02-11
14,REGION IVB-MIMAROPA,2018-02-18
3,REGION IVB-MIMAROPA,2018-02-25
7,REGION IVB-MIMAROPA,2018-03-04
7,REGION IVB-MIMAROPA,2018-03-11
14,REGION IVB-MIMAROPA,2018-03-18
10,REGION IVB-MIMAROPA,2018-03-25
9,REGION IVB-MIMAROPA,2018-04-01
10,REGION IVB-MIMAROPA,2018-04-08
5,REGION IVB-MIMAROPA,2018-04-15
8,REGION IVB-MIMAROPA,2018-04-22
4,REGION IVB-MIMAROPA,2018-04-29
8,REGION IVB-MIMAROPA,2018-05-06
10,REGION IVB-MIMAROPA,2018-05-13
18,REGION IVB-MIMAROPA,2018-05-20
8,REGION IVB-MIMAROPA,2018-05-27
13,REGION IVB-MIMAROPA,2018-06-03
12,REGION IVB-MIMAROPA,2018-06-10
20,REGION IVB-MIMAROPA,2018-06-17
14,REGION IVB-MIMAROPA,2018-06-24
25,REGION IVB-MIMAROPA,2018-07-01
38,REGION IVB-MIMAROPA,2018-07-08
17,REGION IVB-MIMAROPA,2018-07-15
40,REGION IVB-MIMAROPA,2018-07-22
54,REGION IVB-MIMAROPA,2018-07-29
51,REGION IVB-MIMAROPA,2018-08-05
66,REGION IVB-MIMAROPA,2018-08-12
67,REGION IVB-MIMAROPA,2018-08-19
81,REGION IVB-MIMAROPA,2018-08-26
86,REGION IVB-MIMAROPA,2018-09-02
75,REGION IVB-MIMAROPA,2018-09-09
56,REGION IVB-MIMAROPA,2018-09-16
71,REGION IVB-MIMAROPA,2018-09-23
52,REGION IVB-MIMAROPA,2018-09-30
26,REGION IVB-MIMAROPA,2018-10-07
51,REGION IVB-MIMAROPA,2018-10-14
35,REGION IVB-MIMAROPA,2018-10-21
13,REGION IVB-MIMAROPA,2018-10-28
11,REGION IVB-MIMAROPA,2018-11-04
22,REGION IVB-MIMAROPA,2018-11-11
25,REGION IVB-MIMAROPA,2018-11-18
13,REGION IVB-MIMAROPA,2018-11-25
12,REGION IVB-MIMAROPA,2018-12-02
22,REGION IVB-MIMAROPA,2018-12-09
10,REGION IVB-MIMAROPA,2018-12-16
13,REGION IVB-MIMAROPA,2018-12-23
0,REGION IVB-MIMAROPA,2018-12-30
1,REGION IVB-MIMAROPA,2018-01-07
2,REGION IVB-MIMAROPA,2018-01-14
1,REGION IVB-MIMAROPA,2018-01-21
2,REGION IVB-MIMAROPA,2018-01-28
1,REGION IVB-MIMAROPA,2018-02-04
3,REGION IVB-MIMAROPA,2018-02-11
1,REGION IVB-MIMAROPA,2018-02-18
1,REGION IVB-MIMAROPA,2018-02-25
4,REGION IVB-MIMAROPA,2018-03-04
4,REGION IVB-MIMAROPA,2018-03-11
2,REGION IVB-MIMAROPA,2018-03-18
0,REGION IVB-MIMAROPA,2018-03-25
0,REGION IVB-MIMAROPA,2018-04-01
3,REGION IVB-MIMAROPA,2018-04-08
1,REGION IVB-MIMAROPA,2018-04-15
3,REGION IVB-MIMAROPA,2018-04-22
3,REGION IVB-MIMAROPA,2018-04-29
5,REGION IVB-MIMAROPA,2018-05-06
3,REGION IVB-MIMAROPA,2018-05-13
1,REGION IVB-MIMAROPA,2018-05-20
3,REGION IVB-MIMAROPA,2018-05-27
4,REGION IVB-MIMAROPA,2018-06-03
6,REGION IVB-MIMAROPA,2018-06-10
8,REGION IVB-MIMAROPA,2018-06-17
11,REGION IVB-MIMAROPA,2018-06-24
21,REGION IVB-MIMAROPA,2018-07-01
43,REGION IVB-MIMAROPA,2018-07-08
25,REGION IVB-MIMAROPA,2018-07-15
35,REGION IVB-MIMAROPA,2018-07-22
30,REGION IVB-MIMAROPA,2018-07-29
26,REGION IVB-MIMAROPA,2018-08-05
29,REGION IVB-MIMAROPA,2018-08-12
27,REGION IVB-MIMAROPA,2018-08-19
44,REGION IVB-MIMAROPA,2018-08-26
33,REGION IVB-MIMAROPA,2018-09-02
46,REGION IVB-MIMAROPA,2018-09-09
32,REGION IVB-MIMAROPA,2018-09-16
33,REGION IVB-MIMAROPA,2018-09-23
15,REGION IVB-MIMAROPA,2018-09-30
22,REGION IVB-MIMAROPA,2018-10-07
8,REGION IVB-MIMAROPA,2018-10-14
8,REGION IVB-MIMAROPA,2018-10-21
7,REGION IVB-MIMAROPA,2018-10-28
7,REGION IVB-MIMAROPA,2018-11-04
5,REGION IVB-MIMAROPA,2018-11-11
4,REGION IVB-MIMAROPA,2018-11-18
10,REGION IVB-MIMAROPA,2018-11-25
9,REGION IVB-MIMAROPA,2018-12-02
20,REGION IVB-MIMAROPA,2018-12-09
4,REGION IVB-MIMAROPA,2018-12-16
2,REGION IVB-MIMAROPA,2018-12-23
5,REGION IVB-MIMAROPA,2018-12-30
5,REGION V-BICOL REGION,2018-01-07
11,REGION V-BICOL REGION,2018-01-14
6,REGION V-BICOL REGION,2018-01-21
2,REGION V-BICOL REGION,2018-01-28
5,REGION V-BICOL REGION,2018-02-04
3,REGION V-BICOL REGION,2018-02-11
3,REGION V-BICOL REGION,2018-02-18
1,REGION V-BICOL REGION,2018-02-25
5,REGION V-BICOL REGION,2018-03-04
0,REGION V-BICOL REGION,2018-03-11
3,REGION V-BICOL REGION,2018-03-18
2,REGION V-BICOL REGION,2018-03-25
1,REGION V-BICOL REGION,2018-04-01
2,REGION V-BICOL REGION,2018-04-08
1,REGION V-BICOL REGION,2018-04-15
3,REGION V-BICOL REGION,2018-04-22
0,REGION V-BICOL REGION,2018-04-29
1,REGION V-BICOL REGION,2018-05-06
3,REGION V-BICOL REGION,2018-05-13
3,REGION V-BICOL REGION,2018-05-20
2,REGION V-BICOL REGION,2018-05-27
1,REGION V-BICOL REGION,2018-06-03
2,REGION V-BICOL REGION,2018-06-10
4,REGION V-BICOL REGION,2018-06-17
5,REGION V-BICOL REGION,2018-06-24
3,REGION V-BICOL REGION,2018-07-01
11,REGION V-BICOL REGION,2018-07-08
8,REGION V-BICOL REGION,2018-07-15
6,REGION V-BICOL REGION,2018-07-22
3,REGION V-BICOL REGION,2018-07-29
6,REGION V-BICOL REGION,2018-08-05
10,REGION V-BICOL REGION,2018-08-12
5,REGION V-BICOL REGION,2018-08-19
6,REGION V-BICOL REGION,2018-08-26
5,REGION V-BICOL REGION,2018-09-02
11,REGION V-BICOL REGION,2018-09-09
4,REGION V-BICOL REGION,2018-09-16
5,REGION V-BICOL REGION,2018-09-23
10,REGION V-BICOL REGION,2018-09-30
7,REGION V-BICOL REGION,2018-10-07
3,REGION V-BICOL REGION,2018-10-14
11,REGION V-BICOL REGION,2018-10-21
12,REGION V-BICOL REGION,2018-10-28
7,REGION V-BICOL REGION,2018-11-04
12,REGION V-BICOL REGION,2018-11-11
13,REGION V-BICOL REGION,2018-11-18
12,REGION V-BICOL REGION,2018-11-25
15,REGION V-BICOL REGION,2018-12-02
10,REGION V-BICOL REGION,2018-12-09
18,REGION V-BICOL REGION,2018-12-16
18,REGION V-BICOL REGION,2018-12-23
9,REGION V-BICOL REGION,2018-12-30
4,REGION V-BICOL REGION,2018-01-07
7,REGION V-BICOL REGION,2018-01-14
12,REGION V-BICOL REGION,2018-01-21
7,REGION V-BICOL REGION,2018-01-28
6,REGION V-BICOL REGION,2018-02-04
4,REGION V-BICOL REGION,2018-02-11
1,REGION V-BICOL REGION,2018-02-18
4,REGION V-BICOL REGION,2018-02-25
4,REGION V-BICOL REGION,2018-03-04
8,REGION V-BICOL REGION,2018-03-11
6,REGION V-BICOL REGION,2018-03-18
3,REGION V-BICOL REGION,2018-03-25
7,REGION V-BICOL REGION,2018-04-01
5,REGION V-BICOL REGION,2018-04-08
9,REGION V-BICOL REGION,2018-04-15
4,REGION V-BICOL REGION,2018-04-22
5,REGION V-BICOL REGION,2018-04-29
1,REGION V-BICOL REGION,2018-05-06
5,REGION V-BICOL REGION,2018-05-13
6,REGION V-BICOL REGION,2018-05-20
9,REGION V-BICOL REGION,2018-05-27
14,REGION V-BICOL REGION,2018-06-03
16,REGION V-BICOL REGION,2018-06-10
19,REGION V-BICOL REGION,2018-06-17
9,REGION V-BICOL REGION,2018-06-24
11,REGION V-BICOL REGION,2018-07-01
32,REGION V-BICOL REGION,2018-07-08
27,REGION V-BICOL REGION,2018-07-15
18,REGION V-BICOL REGION,2018-07-22
8,REGION V-BICOL REGION,2018-07-29
9,REGION V-BICOL REGION,2018-08-05
9,REGION V-BICOL REGION,2018-08-12
26,REGION V-BICOL REGION,2018-08-19
19,REGION V-BICOL REGION,2018-08-26
10,REGION V-BICOL REGION,2018-09-02
9,REGION V-BICOL REGION,2018-09-09
11,REGION V-BICOL REGION,2018-09-16
7,REGION V-BICOL REGION,2018-09-23
16,REGION V-BICOL REGION,2018-09-30
23,REGION V-BICOL REGION,2018-10-07
12,REGION V-BICOL REGION,2018-10-14
18,REGION V-BICOL REGION,2018-10-21
17,REGION V-BICOL REGION,2018-10-28
14,REGION V-BICOL REGION,2018-11-04
8,REGION V-BICOL REGION,2018-11-11
18,REGION V-BICOL REGION,2018-11-18
11,REGION V-BICOL REGION,2018-11-25
9,REGION V-BICOL REGION,2018-12-02
22,REGION V-BICOL REGION,2018-12-09
7,REGION V-BICOL REGION,2018-12-16
4,REGION V-BICOL REGION,2018-12-23
6,REGION V-BICOL REGION,2018-12-30
41,REGION V-BICOL REGION,2018-01-07
39,REGION V-BICOL REGION,2018-01-14
39,REGION V-BICOL REGION,2018-01-21
27,REGION V-BICOL REGION,2018-01-28
12,REGION V-BICOL REGION,2018-02-04
11,REGION V-BICOL REGION,2018-02-11
26,REGION V-BICOL REGION,2018-02-18
15,REGION V-BICOL REGION,2018-02-25
18,REGION V-BICOL REGION,2018-03-04
15,REGION V-BICOL REGION,2018-03-11
16,REGION V-BICOL REGION,2018-03-18
13,REGION V-BICOL REGION,2018-03-25
